transaction_id,date,customer_id,product,quantity,amount
517,2024-04-07,CUST0450,Tool Lite,3,259.68
518,2024-05-10,CUST0500,Gadget X,16,209.2
519,2024-01-23,CUST0380,Gadget X,12,437.22
520,2024-12-28,CUST0397,Widget C,7,321.32
521,2024-08-11,CUST0223,Tool Lite,13,128.26
522,2024-01-01,CUST0332,Tool Lite,4,265.42
523,2024-09-23,CUST0419,Widget A,16,253.6
524,2024-10-02,CUST0482,Tool Pro,1,46.78
525,2024-12-17,CUST0037,Widget B,14,303.91
526,2024-12-09,CUST0383,Tool Lite,3,214.49
527,2024-04-10,CUST0352,Gadget X,16,285.23
528,2024-07-05,CUST0079,Widget C,3,355.19
529,2024-08-08,CUST0013,Tool Lite,7,390.75
530,2024-02-05,CUST0236,Widget C,14,388.73
531,2024-12-06,CUST0368,Tool Pro,13,29.57
532,2024-06-18,CUST0170,Widget B,11,145.92
533,2024-11-15,CUST0020,Widget C,15,147.61
534,2024-06-09,CUST0045,Tool Pro,6,328.58
535,2024-12-05,CUST0038,Gadget Y,6,493.47
536,2024-03-04,CUST0028,Widget B,10,177.33
537,2024-06-02,CUST0092,Gadget X,1,419.8
538,2024-09-16,CUST0407,Widget B,6,306.59
539,2024-06-07,CUST0129,Widget A,19,460.47
540,2024-12-07,CUST0286,Widget B,20,429.14
541,2024-07-28,CUST0037,Widget B,2,240.26
542,2024-06-16,CUST0295,Widget A,4,249.02
543,2024-07-25,CUST0421,Widget B,11,381.13
544,2024-12-22,CUST0117,Tool Lite,12,421.36
545,2024-05-31,CUST0467,Tool Lite,16,298.88
546,2024-10-10,CUST0133,Widget C,20,284.49
547,2024-03-06,CUST0209,Gadget X,20,344.27
548,2024-04-08,CUST0199,Gadget X,18,303.68
549,2024-08-03,CUST0231,Gadget Y,1,395.05
550,2024-12-06,CUST0323,Gadget X,6,77.26
551,2024-07-13,CUST0208,Gadget X,17,175.17
552,2024-12-12,CUST0222,Tool Pro,9,348.8
553,2024-03-30,CUST0162,Widget A,4,487.86
554,2024-11-11,CUST0009,Widget B,7,271.04
555,2024-10-18,CUST0200,Widget B,20,312.02
556,2024-06-03,CUST0345,Widget C,1,40.84
557,2024-07-26,CUST0061,Widget B,18,318.27
558,2024-10-07,CUST0274,Widget A,1,467.74
559,2024-01-01,CUST0004,Widget C,17,438.63
560,2024-06-04,CUST0329,Tool Lite,17,301.27
561,2024-05-26,CUST0369,Tool Lite,5,121.64
562,2024-04-17,CUST0317,Widget C,7,464.14
563,2024-08-08,CUST0033,Tool Pro,12,168.84
564,2024-10-23,CUST0388,Gadget Y,4,127.31
565,2024-11-06,CUST0382,Widget B,7,103.72
566,2024-12-01,CUST0300,Tool Pro,1,486.45
567,2024-06-13,CUST0024,Tool Lite,11,104.0
568,2024-08-26,CUST0359,Widget A,5,174.15
569,2024-08-14,CUST0435,Tool Pro,8,341.29
570,2024-08-14,CUST0038,Gadget X,3,146.48
571,2024-12-11,CUST0184,Tool Lite,5,302.9
572,2024-04-19,CUST0476,Widget A,9,338.15
573,2024-09-18,CUST0258,Widget A,9,102.29
574,2024-08-30,CUST0055,Tool Lite,16,310.4
575,2024-03-27,CUST0149,Widget A,7,395.58
576,2024-12-03,CUST0403,Widget C,3,403.1
577,2024-02-13,CUST0352,Gadget Y,12,347.28
578,2024-05-25,CUST0155,Widget C,18,103.08
579,2024-09-20,CUST0311,Tool Lite,10,346.13
580,2024-12-05,CUST0045,Widget A,15,359.18
581,2024-11-20,CUST0145,Gadget X,16,280.92
582,2024-11-13,CUST0392,Widget C,14,110.19
583,2024-06-20,CUST0475,Tool Pro,17,236.72
584,2024-02-17,CUST0225,Tool Pro,13,264.86
585,2024-04-30,CUST0196,Widget A,7,67.43
586,2024-12-10,CUST0203,Gadget X,9,364.14
587,2024-06-07,CUST0421,Tool Lite,6,152.82
588,2024-04-25,CUST0339,Tool Pro,7,131.04
589,2024-04-11,CUST0016,Tool Lite,9,303.08
590,2024-03-16,CUST0243,Widget B,13,320.39
591,2024-01-13,CUST0081,Widget B,4,175.31
592,2024-01-24,CUST0274,Widget A,19,444.76
593,2024-05-05,CUST0113,Gadget Y,19,406.69
594,2024-08-31,CUST0070,Tool Pro,10,193.75
595,2024-11-08,CUST0383,Gadget Y,6,201.9
596,2024-02-07,CUST0201,Widget A,7,361.35
597,2024-08-21,CUST0408,Gadget Y,16,466.92
598,2024-07-31,CUST0409,Tool Pro,14,234.95
599,2024-11-18,CUST0435,Tool Lite,15,177.29
600,2024-10-21,CUST0280,Gadget Y,14,134.82
601,2024-04-09,CUST0152,Tool Lite,20,45.3
602,2024-12-22,CUST0492,Gadget Y,9,70.97
603,2024-07-15,CUST0325,Widget C,11,194.52
604,2024-09-10,CUST0074,Gadget X,20,279.83
605,2024-07-23,CUST0153,Widget A,4,202.61
606,2024-05-04,CUST0347,Widget B,20,42.61
607,2024-03-16,CUST0455,Gadget Y,13,407.88
608,2024-12-01,CUST0469,Widget A,14,134.86
609,2024-12-18,CUST0495,Tool Lite,7,252.58
610,2024-01-03,CUST0408,Tool Lite,19,468.03
611,2024-02-24,CUST0444,Widget C,12,279.82
612,2024-08-05,CUST0374,Widget C,12,412.37
613,2024-04-22,CUST0332,Tool Lite,3,260.45
614,2024-03-31,CUST0192,Gadget Y,15,216.04
615,2024-12-22,CUST0491,Tool Pro,6,140.19
616,2024-09-22,CUST0487,Gadget X,2,490.97
617,2024-08-25,CUST0006,Tool Lite,17,317.78
618,2024-01-26,CUST0284,Tool Pro,9,249.88
619,2024-10-12,CUST0448,Tool Pro,19,62.96
620,2024-05-07,CUST0285,Widget B,14,224.21
621,2024-03-03,CUST0073,Gadget X,10,163.44
622,2024-08-21,CUST0064,Widget B,20,78.47
623,2024-03-09,CUST0022,Widget B,17,70.23
624,2024-08-25,CUST0003,Widget A,12,382.46
625,2024-12-07,CUST0294,Widget B,13,497.15
626,2024-09-28,CUST0306,Widget B,1,30.11
627,2024-10-13,CUST0202,Widget C,4,44.44
628,2024-10-31,CUST0276,Gadget X,6,62.66
629,2024-06-11,CUST0281,Gadget X,11,272.26
630,2024-08-14,CUST0485,Widget C,14,72.44
631,2024-11-09,CUST0044,Tool Lite,6,56.99
632,2024-09-15,CUST0157,Gadget Y,12,374.08
633,2024-08-06,CUST0108,Widget A,8,217.4
634,2024-10-07,CUST0384,Gadget X,3,29.57
635,2024-08-16,CUST0380,Gadget Y,7,333.55
636,2024-03-22,CUST0463,Widget C,12,39.34
637,2024-08-31,CUST0372,Tool Pro,12,64.6
638,2024-08-18,CUST0177,Widget A,5,488.65
639,2024-05-12,CUST0109,Widget C,11,362.59
640,2024-05-06,CUST0212,Gadget Y,4,149.25
641,2024-11-22,CUST0464,Gadget X,1,127.93
642,2024-05-21,CUST0331,Gadget X,11,118.01
643,2024-09-23,CUST0436,Tool Pro,1,305.79
644,2024-09-05,CUST0263,Widget B,11,378.35
645,2024-11-16,CUST0073,Widget C,7,464.65
646,2024-05-02,CUST0083,Tool Lite,15,183.24
647,2024-05-20,CUST0095,Widget B,19,125.82
648,2024-08-13,CUST0114,Widget C,11,21.25
649,2024-02-09,CUST0316,Gadget X,8,296.22
650,2024-12-31,CUST0428,Tool Pro,18,383.55
651,2024-05-26,CUST0130,Widget C,3,94.2
652,2024-04-30,CUST0100,Tool Lite,13,483.54
653,2024-05-19,CUST0059,Widget C,10,197.8
654,2024-06-20,CUST0093,Widget A,20,275.44
655,2024-06-12,CUST0344,Tool Pro,7,18.55
656,2024-10-03,CUST0410,Gadget Y,17,88.59
657,2024-02-11,CUST0291,Widget A,7,289.91
658,2024-03-11,CUST0437,Tool Lite,4,310.92
659,2024-03-18,CUST0028,Tool Pro,18,487.3
660,2024-04-28,CUST0436,Tool Pro,9,406.68
661,2024-07-15,CUST0385,Tool Lite,20,71.04
662,2024-12-21,CUST0478,Widget A,3,130.63
663,2024-03-19,CUST0282,Tool Pro,19,209.14
664,2024-12-27,CUST0237,Tool Lite,14,128.59
665,2024-04-19,CUST0331,Tool Pro,14,308.71
666,2024-02-02,CUST0282,Widget B,11,447.02
667,2024-07-31,CUST0038,Widget C,11,459.64
668,2024-07-27,CUST0149,Gadget Y,7,146.94
669,2024-06-18,CUST0344,Gadget X,7,11.55
670,2024-10-04,CUST0035,Widget C,2,338.87
671,2024-08-26,CUST0129,Tool Pro,16,223.24
672,2024-07-31,CUST0051,Tool Pro,16,431.84
673,2024-02-01,CUST0102,Widget C,2,426.3
674,2024-04-15,CUST0372,Tool Lite,9,228.62
675,2024-08-03,CUST0298,Tool Pro,14,123.77
676,2024-07-18,CUST0250,Widget A,4,425.17
677,2024-10-26,CUST0488,Gadget Y,4,210.18
678,2024-12-22,CUST0170,Tool Lite,15,227.63
679,2024-01-11,CUST0183,Widget B,6,83.69
680,2024-10-21,CUST0066,Tool Lite,20,445.18
681,2024-07-13,CUST0344,Gadget X,11,426.79
682,2024-09-01,CUST0336,Gadget X,19,377.84
683,2024-01-04,CUST0121,Widget A,13,21.28
684,2024-06-29,CUST0052,Gadget X,8,384.88
685,2024-06-01,CUST0146,Widget C,19,110.51
686,2024-07-18,CUST0318,Widget C,1,339.92
687,2024-08-02,CUST0036,Widget A,10,223.96
688,2024-10-02,CUST0461,Tool Lite,1,438.82
689,2024-10-06,CUST0100,Tool Lite,19,177.72
690,2024-11-04,CUST0163,Widget B,1,20.15
691,2024-04-22,CUST0249,Widget C,15,258.7
692,2024-09-06,CUST0231,Widget B,10,200.07
693,2024-04-22,CUST0169,Tool Lite,5,226.67
694,2024-05-19,CUST0316,Widget B,13,110.68
695,2024-08-11,CUST0338,Gadget X,2,80.81
696,2024-09-05,CUST0157,Tool Pro,18,47.9
697,2024-01-15,CUST0356,Widget C,17,420.1
698,2024-07-18,CUST0300,Tool Lite,2,344.81
699,2024-06-21,CUST0079,Tool Lite,11,92.51
700,2024-12-08,CUST0290,Tool Pro,1,207.96
701,2024-12-13,CUST0291,Gadget X,3,116.78
702,2024-07-26,CUST0187,Tool Lite,16,183.1
703,2024-03-25,CUST0414,Widget A,4,144.33
704,2024-08-27,CUST0162,Widget C,14,360.32
705,2024-03-06,CUST0491,Tool Lite,10,450.24
706,2024-11-14,CUST0220,Widget A,9,195.93
707,2024-09-30,CUST0087,Tool Lite,11,440.09
708,2024-01-14,CUST0003,Tool Lite,12,480.72
709,2024-07-20,CUST0161,Gadget X,13,346.38
710,2024-10-30,CUST0127,Gadget X,3,286.02
711,2024-10-15,CUST0403,Tool Pro,18,326.28
712,2024-12-05,CUST0114,Gadget X,11,41.7
713,2024-01-14,CUST0365,Tool Lite,16,359.4
714,2024-02-12,CUST0379,Widget C,20,20.72
715,2024-11-25,CUST0329,Tool Pro,2,290.11
716,2024-08-07,CUST0224,Gadget X,13,186.17
717,2024-03-10,CUST0142,Tool Lite,10,20.04
718,2024-08-24,CUST0431,Widget A,15,223.78
719,2024-04-03,CUST0185,Tool Lite,16,228.21
720,2024-01-26,CUST0069,Widget B,4,217.83
721,2024-05-13,CUST0348,Tool Pro,12,224.31
722,2024-07-13,CUST0376,Widget C,20,180.63
723,2024-06-16,CUST0170,Gadget Y,4,141.87
724,2024-04-18,CUST0450,Widget A,1,456.68
725,2024-08-20,CUST0246,Widget C,8,137.33
726,2024-06-16,CUST0237,Gadget X,2,87.47
727,2024-06-21,CUST0229,Gadget Y,1,117.38
728,2024-07-13,CUST0184,Tool Pro,5,296.89
729,2024-05-22,CUST0397,Tool Lite,4,263.41
730,2024-08-03,CUST0157,Gadget Y,11,270.16
731,2024-05-09,CUST0250,Tool Pro,14,105.9
732,2024-02-11,CUST0283,Widget C,8,27.78
733,2024-08-28,CUST0056,Gadget X,6,196.91
734,2024-01-10,CUST0090,Tool Pro,3,33.51
735,2024-10-03,CUST0331,Widget A,7,122.0
736,2024-01-27,CUST0311,Tool Lite,12,356.48
737,2024-06-28,CUST0042,Widget A,18,87.79
738,2024-04-24,CUST0431,Tool Pro,1,311.57
739,2024-11-28,CUST0144,Tool Pro,2,280.88
740,2024-02-05,CUST0440,Widget B,9,132.69
741,2024-11-29,CUST0424,Tool Pro,2,267.37
742,2024-01-21,CUST0072,Gadget X,4,135.02
743,2024-01-16,CUST0457,Tool Lite,2,83.02
744,2024-05-06,CUST0276,Tool Pro,10,79.4
745,2024-04-12,CUST0101,Widget B,3,223.59
746,2024-01-11,CUST0135,Widget A,9,436.79
747,2024-11-14,CUST0376,Gadget X,11,101.15
748,2024-03-19,CUST0454,Widget B,20,210.64
749,2024-05-02,CUST0321,Tool Pro,13,91.65
750,2024-03-05,CUST0040,Widget C,9,42.72
751,2024-08-30,CUST0373,Widget C,6,437.19
752,2024-12-08,CUST0039,Gadget Y,5,314.26
753,2024-02-28,CUST0457,Widget A,19,290.58
754,2024-10-15,CUST0010,Widget A,15,393.72
755,2024-04-21,CUST0435,Widget B,4,437.2
756,2024-08-26,CUST0260,Widget B,5,434.74
757,2024-12-24,CUST0324,Gadget Y,11,373.14
758,2024-05-11,CUST0016,Tool Pro,5,151.24
759,2024-07-07,CUST0417,Tool Lite,19,240.42
760,2024-03-26,CUST0298,Tool Lite,14,217.4
761,2024-11-06,CUST0297,Tool Pro,15,92.28
762,2024-11-06,CUST0208,Tool Lite,4,18.42
763,2024-02-28,CUST0394,Widget B,17,481.06
764,2024-03-24,CUST0303,Tool Lite,17,305.29
765,2024-06-08,CUST0109,Gadget Y,8,47.75
766,2024-02-25,CUST0465,Tool Pro,19,388.69
767,2024-10-23,CUST0019,Gadget X,16,141.83
768,2024-01-14,CUST0283,Tool Lite,16,393.74
769,2024-06-08,CUST0134,Widget C,9,271.64
770,2024-10-21,CUST0279,Gadget X,11,391.74
771,2024-12-12,CUST0458,Gadget X,16,281.18
772,2024-07-11,CUST0277,Tool Lite,8,190.78
773,2024-07-22,CUST0242,Tool Pro,3,97.67
774,2024-04-11,CUST0335,Widget B,9,271.49
775,2024-02-08,CUST0397,Widget C,10,101.54
776,2024-10-30,CUST0077,Widget B,3,395.59
777,2024-12-19,CUST0188,Tool Pro,12,169.48
778,2024-11-17,CUST0201,Gadget Y,18,94.18
779,2024-05-04,CUST0115,Tool Lite,8,143.45
780,2024-02-22,CUST0457,Widget C,7,408.52
781,2024-12-22,CUST0396,Tool Lite,3,255.45
782,2024-06-03,CUST0302,Widget C,3,448.47
783,2024-12-16,CUST0376,Widget B,16,202.96
784,2024-11-03,CUST0439,Widget A,2,91.83
785,2024-03-02,CUST0149,Gadget X,7,239.84
786,2024-10-16,CUST0069,Widget C,1,424.8
787,2024-01-22,CUST0238,Widget B,7,128.54
788,2024-06-26,CUST0257,Gadget X,15,308.39
789,2024-09-29,CUST0262,Gadget X,13,189.92
790,2024-08-07,CUST0047,Tool Lite,7,393.75
791,2024-12-04,CUST0204,Gadget Y,16,236.58
792,2024-07-08,CUST0187,Widget B,4,232.92
793,2024-02-05,CUST0258,Widget A,11,358.0
794,2024-09-16,CUST0006,Widget A,7,359.58
795,2024-11-27,CUST0340,Gadget Y,19,89.42
796,2024-06-23,CUST0123,Tool Pro,17,306.95
797,2024-01-07,CUST0435,Gadget Y,17,30.71
798,2024-08-03,CUST0494,Tool Pro,11,491.6
799,2024-09-07,CUST0413,Widget B,10,76.59
800,2024-02-24,CUST0315,Widget A,15,150.73
801,2024-08-09,CUST0351,Gadget X,5,269.16
802,2024-07-04,CUST0085,Widget B,17,250.08
803,2024-11-21,CUST0388,Widget C,4,379.59
804,2024-08-23,CUST0264,Tool Pro,5,279.65
805,2024-12-28,CUST0072,Tool Lite,8,365.86
806,2024-03-19,CUST0229,Widget B,12,445.51
807,2024-08-10,CUST0082,Widget A,13,238.64
808,2024-03-31,CUST0092,Gadget X,15,327.2
809,2024-09-24,CUST0290,Gadget Y,20,264.63
810,2024-11-29,CUST0486,Gadget X,17,395.33
811,2024-05-18,CUST0290,Gadget Y,7,292.96
812,2024-11-11,CUST0338,Widget C,13,420.44
813,2024-10-02,CUST0447,Widget B,7,208.55
814,2024-09-04,CUST0496,Widget A,3,133.2
815,2024-08-26,CUST0075,Widget C,9,469.07
816,2024-08-11,CUST0377,Widget B,14,91.78
817,2024-10-30,CUST0375,Gadget Y,6,430.38
818,2024-05-17,CUST0248,Widget A,10,71.86
819,2024-06-14,CUST0481,Widget A,19,27.84
820,2024-05-05,CUST0184,Tool Pro,4,45.97
821,2024-02-14,CUST0021,Gadget Y,5,497.41
822,2024-05-22,CUST0113,Gadget X,15,422.55
823,2024-08-18,CUST0390,Tool Lite,4,66.61
824,2024-05-04,CUST0250,Gadget X,4,453.04
825,2024-08-25,CUST0119,Tool Lite,8,197.46
826,2024-10-18,CUST0033,Tool Pro,1,156.76
827,2024-11-08,CUST0136,Gadget X,15,21.7
828,2024-12-08,CUST0190,Widget A,6,248.74
829,2024-07-13,CUST0120,Widget B,9,377.65
830,2024-06-21,CUST0022,Tool Pro,1,115.63
831,2024-01-15,CUST0343,Widget B,16,389.79
832,2024-09-10,CUST0106,Widget B,17,377.67
833,2024-06-15,CUST0266,Tool Lite,15,230.47
834,2024-04-03,CUST0465,Tool Lite,12,299.31
835,2024-09-06,CUST0406,Tool Lite,9,381.79
836,2024-04-18,CUST0185,Widget C,4,78.52
837,2024-06-30,CUST0199,Widget C,18,398.94
838,2024-05-12,CUST0241,Tool Pro,3,204.22
839,2024-06-23,CUST0470,Gadget X,12,79.73
840,2024-05-23,CUST0233,Gadget X,14,451.25
841,2024-11-01,CUST0452,Widget B,7,452.8
842,2024-12-25,CUST0024,Gadget X,5,133.93
843,2024-05-21,CUST0021,Tool Lite,13,205.63
844,2024-10-11,CUST0333,Widget B,17,359.32
845,2024-01-06,CUST0166,Gadget Y,14,192.07
846,2024-09-21,CUST0053,Widget B,17,110.3
847,2024-04-07,CUST0361,Tool Lite,11,73.9
848,2024-02-13,CUST0496,Widget C,2,480.21
849,2024-05-03,CUST0267,Tool Pro,15,130.23
850,2024-07-27,CUST0325,Tool Pro,9,81.31
851,2024-09-07,CUST0425,Widget B,12,323.61
852,2024-10-11,CUST0141,Gadget X,4,59.63
853,2024-05-03,CUST0428,Widget B,2,193.28
854,2024-12-19,CUST0380,Gadget X,13,181.77
855,2024-08-31,CUST0135,Tool Lite,14,455.6
856,2024-11-26,CUST0297,Widget B,7,444.65
857,2024-12-30,CUST0279,Widget A,10,437.34
858,2024-09-08,CUST0292,Widget C,7,48.28
859,2024-08-17,CUST0090,Widget C,13,154.04
860,2024-01-09,CUST0193,Widget B,6,412.34
861,2024-02-17,CUST0335,Gadget Y,20,280.29
862,2024-05-30,CUST0194,Gadget X,9,29.86
863,2024-04-23,CUST0188,Widget B,17,490.87
864,2024-07-26,CUST0301,Widget C,20,425.12
865,2024-12-20,CUST0335,Gadget Y,16,43.2
866,2024-05-04,CUST0460,Tool Pro,17,172.41
867,2024-06-05,CUST0428,Tool Pro,14,162.07
868,2024-12-05,CUST0040,Gadget X,4,258.29
869,2024-10-24,CUST0265,Widget A,2,15.42
870,2024-07-07,CUST0129,Widget A,8,59.64
871,2024-08-30,CUST0193,Gadget X,4,374.73
872,2024-10-10,CUST0499,Widget B,8,285.18
873,2024-09-28,CUST0465,Tool Lite,4,39.34
874,2024-06-25,CUST0115,Widget C,2,259.66
875,2024-08-05,CUST0265,Tool Pro,2,319.03
876,2024-10-08,CUST0208,Gadget X,19,191.92
877,2024-06-18,CUST0181,Tool Pro,9,229.7
878,2024-06-29,CUST0419,Widget B,8,173.68
879,2024-12-25,CUST0445,Tool Pro,3,310.33
880,2024-08-20,CUST0177,Gadget X,18,179.99
881,2024-05-18,CUST0250,Tool Pro,4,170.01
882,2024-06-05,CUST0406,Gadget X,9,190.3
883,2024-05-08,CUST0247,Tool Pro,8,402.6
884,2024-04-28,CUST0455,Gadget Y,20,296.95
885,2024-03-02,CUST0310,Widget C,13,442.93
886,2024-04-08,CUST0004,Widget A,13,381.66
887,2024-06-10,CUST0257,Widget A,13,222.37
888,2024-03-02,CUST0452,Gadget Y,4,261.85
889,2024-10-01,CUST0072,Widget A,8,336.5
890,2024-12-19,CUST0226,Widget A,9,278.51
891,2024-04-04,CUST0085,Widget C,16,376.98
892,2024-04-08,CUST0118,Widget B,7,257.91
893,2024-04-20,CUST0040,Gadget X,6,499.34
894,2024-09-04,CUST0264,Widget C,7,85.13
895,2024-05-21,CUST0330,Gadget Y,12,414.11
896,2024-10-28,CUST0144,Tool Pro,10,171.77
897,2024-09-25,CUST0109,Tool Lite,20,359.99
898,2024-11-01,CUST0077,Gadget Y,10,368.41
899,2024-05-24,CUST0096,Tool Pro,1,321.25
900,2024-02-21,CUST0081,Tool Pro,4,80.54
901,2024-04-09,CUST0186,Tool Lite,6,383.43
902,2024-05-31,CUST0309,Widget A,17,106.2
903,2024-04-26,CUST0368,Widget A,20,312.27
904,2024-07-03,CUST0419,Widget C,16,145.12
905,2024-04-01,CUST0061,Gadget Y,10,117.92
906,2024-06-03,CUST0339,Gadget Y,8,31.57
907,2024-01-08,CUST0118,Gadget X,6,15.94
908,2024-12-28,CUST0213,Widget C,11,75.14
909,2024-09-30,CUST0416,Gadget X,3,215.0
910,2024-03-05,CUST0170,Tool Pro,6,104.9
911,2024-05-20,CUST0369,Widget C,6,401.74
912,2024-01-24,CUST0059,Widget B,11,442.75
913,2024-01-28,CUST0247,Gadget Y,15,219.19
914,2024-10-10,CUST0346,Widget A,5,288.41
915,2024-05-29,CUST0246,Gadget Y,1,495.31
916,2024-12-23,CUST0246,Widget B,16,113.2
917,2024-03-05,CUST0108,Widget C,14,495.6
918,2024-11-22,CUST0303,Widget B,11,90.06
919,2024-09-08,CUST0083,Gadget Y,1,28.36
920,2024-02-22,CUST0332,Gadget X,6,366.35
921,2024-01-07,CUST0427,Widget C,9,395.64
922,2024-10-20,CUST0211,Gadget X,3,117.36
923,2024-05-25,CUST0012,Widget B,6,458.42
924,2024-08-28,CUST0125,Widget A,1,91.15
925,2024-09-02,CUST0023,Widget C,20,339.58
926,2024-08-13,CUST0066,Tool Pro,12,65.98
927,2024-06-23,CUST0294,Gadget Y,16,338.01
928,2024-04-04,CUST0304,Gadget X,19,407.73
929,2024-01-27,CUST0083,Widget B,1,177.94
930,2024-05-09,CUST0069,Widget C,16,366.68
931,2024-09-01,CUST0323,Widget A,8,192.34
932,2024-02-28,CUST0263,Widget C,16,239.77
933,2024-02-03,CUST0021,Widget A,4,478.7
934,2024-07-24,CUST0457,Widget B,2,292.75
935,2024-09-08,CUST0294,Gadget X,1,278.48
936,2024-02-07,CUST0076,Tool Lite,19,451.65
937,2024-10-22,CUST0029,Tool Lite,10,373.63
938,2024-11-18,CUST0086,Widget C,8,319.45
939,2024-12-17,CUST0133,Tool Pro,17,170.0
940,2024-01-28,CUST0473,Widget C,17,86.24
941,2024-03-18,CUST0093,Gadget X,6,344.16
942,2024-03-17,CUST0265,Widget C,5,361.12
943,2024-10-15,CUST0491,Widget C,4,264.82
944,2024-06-04,CUST0208,Gadget Y,4,146.69
945,2024-02-13,CUST0307,Tool Lite,10,300.99
946,2024-05-07,CUST0497,Tool Lite,11,449.33
947,2024-03-01,CUST0289,Widget C,15,120.84
948,2024-10-12,CUST0327,Gadget Y,16,20.89
949,2024-08-01,CUST0010,Widget C,12,246.86
950,2024-11-06,CUST0450,Gadget X,18,170.8
951,2024-11-01,CUST0369,Widget B,9,259.33
952,2024-11-12,CUST0373,Widget C,16,254.45
953,2024-04-25,CUST0339,Tool Pro,9,364.9
954,2024-09-24,CUST0421,Gadget X,12,208.31
955,2024-07-13,CUST0146,Tool Lite,15,476.53
956,2024-08-18,CUST0485,Widget B,1,157.17
957,2024-08-14,CUST0044,Gadget Y,12,432.93
958,2024-06-01,CUST0111,Tool Lite,10,62.18
959,2024-10-28,CUST0230,Tool Pro,11,82.51
960,2024-08-07,CUST0311,Tool Pro,17,119.58
961,2024-06-05,CUST0242,Tool Lite,20,393.9
962,2024-10-18,CUST0445,Gadget X,16,441.57
963,2024-11-13,CUST0247,Widget A,4,131.88
964,2024-01-31,CUST0088,Widget B,9,453.54
965,2024-11-08,CUST0113,Widget B,17,463.77
966,2024-02-20,CUST0426,Widget A,1,351.72
967,2024-04-16,CUST0211,Widget B,5,257.86
968,2024-11-16,CUST0308,Widget B,14,212.2
969,2024-04-18,CUST0074,Widget A,8,205.93
970,2024-05-15,CUST0407,Gadget X,5,287.62
971,2024-12-04,CUST0299,Widget C,12,156.55
972,2024-02-11,CUST0421,Widget B,16,128.82
973,2024-03-21,CUST0393,Tool Pro,1,315.3
974,2024-05-02,CUST0094,Gadget X,8,474.76
975,2024-03-29,CUST0320,Gadget X,19,334.81
976,2024-10-09,CUST0338,Widget A,14,389.73
977,2024-02-08,CUST0262,Gadget X,12,463.8
978,2024-03-21,CUST0136,Widget A,7,37.88
979,2024-01-02,CUST0086,Gadget X,3,208.9
980,2024-07-28,CUST0371,Widget C,7,221.76
981,2024-08-18,CUST0352,Tool Pro,13,212.97
982,2024-12-18,CUST0176,Gadget Y,4,489.4
983,2024-10-31,CUST0473,Gadget X,9,173.56
984,2024-08-28,CUST0233,Gadget X,18,191.49
985,2024-05-29,CUST0306,Gadget X,15,160.92
986,2024-01-17,CUST0303,Widget A,17,248.39
987,2024-04-28,CUST0036,Tool Lite,6,498.92
988,2024-05-27,CUST0118,Tool Pro,9,464.64
989,2024-12-27,CUST0194,Tool Lite,12,204.21
990,2024-05-24,CUST0198,Widget B,11,114.87
991,2024-12-25,CUST0068,Widget A,13,220.75
992,2024-08-20,CUST0056,Widget C,19,125.2
993,2024-02-06,CUST0009,Widget A,14,129.19
994,2024-12-17,CUST0104,Widget B,9,404.22
995,2024-04-29,CUST0268,Tool Lite,10,174.69
996,2024-05-15,CUST0441,Widget C,7,303.01
997,2024-11-16,CUST0466,Widget B,2,300.79
998,2024-10-28,CUST0259,Tool Lite,19,428.07
999,2024-12-04,CUST0351,Widget B,17,59.32
1000,2024-04-11,CUST0215,Tool Pro,11,50.33
1001,2024-08-05,CUST0424,Gadget Y,20,371.34
1002,2024-02-28,CUST0077,Tool Lite,4,83.52
1003,2024-10-05,CUST0311,Widget C,14,219.99
1004,2024-04-25,CUST0050,Gadget Y,15,449.32
1005,2024-11-27,CUST0091,Tool Pro,19,467.84
1006,2024-03-17,CUST0244,Gadget Y,12,398.86
1007,2024-05-16,CUST0462,Widget B,10,351.72
1008,2024-03-13,CUST0315,Gadget Y,4,84.42
1009,2024-02-06,CUST0308,Widget A,1,35.17
1010,2024-01-31,CUST0020,Gadget Y,16,240.89
1011,2024-03-25,CUST0450,Tool Lite,5,26.02
1012,2024-06-06,CUST0402,Gadget Y,15,152.8
1013,2024-10-31,CUST0273,Widget B,5,423.35
1014,2024-10-18,CUST0258,Gadget X,17,342.58
1015,2024-05-27,CUST0386,Widget A,10,459.86
1016,2024-08-12,CUST0061,Widget B,20,352.99
1017,2024-03-04,CUST0048,Tool Lite,18,336.37
1018,2024-08-27,CUST0247,Gadget X,6,52.88
1019,2024-12-18,CUST0338,Tool Pro,10,90.96
1020,2024-06-04,CUST0067,Widget A,16,161.79
1021,2024-12-24,CUST0462,Widget C,10,58.99
1022,2024-07-25,CUST0309,Widget A,3,498.19
1023,2024-05-19,CUST0277,Widget C,10,50.35
1024,2024-09-13,CUST0424,Tool Pro,1,29.36
1025,2024-10-03,CUST0001,Tool Pro,15,10.1
1026,2024-09-09,CUST0460,Widget A,2,462.05
1027,2024-08-12,CUST0481,Gadget X,7,396.88
1028,2024-02-11,CUST0397,Widget C,10,449.56
1029,2024-11-02,CUST0348,Gadget Y,19,413.85
1030,2024-01-21,CUST0333,Widget A,4,250.28
1031,2024-08-09,CUST0221,Tool Lite,2,140.99
1032,2024-06-14,CUST0268,Widget C,16,152.8
